longitude,latitude,routine,start_at,user_id,end_at,weekday
127.3651937,36.36882,CLASS,2019-05-03 08:30:00+09:00,P3025,2019-05-03 08:45:00+09:00,4
127.3641919,36.3688933,CLASS,2019-05-03 09:15:00+09:00,P3025,2019-05-03 09:30:00+09:00,4
127.3648002,36.3687712,CLASS,2019-05-03 09:45:00+09:00,P3025,2019-05-03 10:00:00+09:00,4
127.363737,36.3690625,CLASS,2019-05-03 10:15:00+09:00,P3025,2019-05-03 10:30:00+09:00,4
127.3651937,36.36882,CLASS,2019-05-03 10:45:00+09:00,P3025,2019-05-03 11:00:00+09:00,4
127.3648015,36.3687818,CLASS,2019-05-03 12:00:00+09:00,P3025,2019-05-03 12:15:00+09:00,4
127.3648061,36.3687591,CLASS,2019-05-03 12:15:00+09:00,P3025,2019-05-03 12:30:00+09:00,4
127.3654791,36.3688608,CLASS,2019-05-03 12:45:00+09:00,P3025,2019-05-03 13:00:00+09:00,4
127.3654169,36.3688497,CLASS,2019-05-03 13:00:00+09:00,P3025,2019-05-03 13:15:00+09:00,4
127.3649317,36.3688379,CLASS,2019-05-03 13:30:00+09:00,P3025,2019-05-03 13:45:00+09:00,4
127.3648207,36.3687371,CLASS,2019-05-03 13:45:00+09:00,P3025,2019-05-03 14:00:00+09:00,4
127.3651937,36.36882,CLASS,2019-05-03 14:00:00+09:00,P3025,2019-05-03 14:15:00+09:00,4
127.3648601,36.3688009,CLASS,2019-05-03 14:15:00+09:00,P3025,2019-05-03 14:30:00+09:00,4
127.3651937,36.36882,CLASS,2019-05-03 14:30:00+09:00,P3025,2019-05-03 14:45:00+09:00,4
127.3647897,36.3687861,CLASS,2019-05-03 15:00:00+09:00,P3025,2019-05-03 15:15:00+09:00,4
127.3648942,36.3688185,CLASS,2019-05-03 15:15:00+09:00,P3025,2019-05-03 15:30:00+09:00,4
127.3651937,36.36882,CLASS,2019-05-03 15:30:00+09:00,P3025,2019-05-03 15:45:00+09:00,4
127.3648948,36.3688189,CLASS,2019-05-03 15:45:00+09:00,P3025,2019-05-03 16:00:00+09:00,4
127.3651937,36.36882,CLASS,2019-05-03 16:00:00+09:00,P3025,2019-05-03 16:15:00+09:00,4
127.3649245,36.3688205,CLASS,2019-05-03 17:30:00+09:00,P3025,2019-05-03 17:45:00+09:00,4
127.3662837,36.371391,INDOOR,2019-05-06 09:45:00+09:00,P3025,2019-05-06 10:00:00+09:00,0
127.3662325,36.3710807,INDOOR,2019-05-06 10:00:00+09:00,P3025,2019-05-06 10:15:00+09:00,0
127.3572751,36.3636284,MEAL,2019-05-06 10:45:00+09:00,P3025,2019-05-06 11:00:00+09:00,0
127.3572357,36.3636528,MEAL,2019-05-06 11:00:00+09:00,P3025,2019-05-06 11:15:00+09:00,0
127.3572718,36.3636078,MEAL,2019-05-06 11:15:00+09:00,P3025,2019-05-06 11:30:00+09:00,0
127.3572427,36.3636366,MEAL,2019-05-06 11:30:00+09:00,P3025,2019-05-06 11:45:00+09:00,0
127.3572207,36.3636601,MEAL,2019-05-06 11:45:00+09:00,P3025,2019-05-06 12:00:00+09:00,0
127.3572263,36.3636664,MEAL,2019-05-06 12:00:00+09:00,P3025,2019-05-06 12:15:00+09:00,0
127.3572161,36.36368,MEAL,2019-05-06 12:30:00+09:00,P3025,2019-05-06 12:45:00+09:00,0
127.3573293,36.363733,MEAL,2019-05-06 13:15:00+09:00,P3025,2019-05-06 13:30:00+09:00,0
127.364345,36.3680846,CLASS,2019-05-06 14:00:00+09:00,P3025,2019-05-06 14:15:00+09:00,0
127.3663689,36.3714187,INDOOR,2019-05-06 16:15:00+09:00,P3025,2019-05-06 16:30:00+09:00,0
127.3661761,36.3713978,INDOOR,2019-05-06 16:30:00+09:00,P3025,2019-05-06 16:45:00+09:00,0
127.3648223,36.3687492,CLASS,2019-05-06 16:45:00+09:00,P3025,2019-05-06 17:00:00+09:00,0
127.3648623,36.3688055,CLASS,2019-05-06 17:45:00+09:00,P3025,2019-05-06 18:00:00+09:00,0
127.3648319,36.3687831,CLASS,2019-05-06 18:30:00+09:00,P3025,2019-05-06 18:45:00+09:00,0
127.3667623,36.3710001,INDOOR,2019-05-06 20:15:00+09:00,P3025,2019-05-06 20:30:00+09:00,0
127.3648004,36.3687816,CLASS,2019-05-06 22:00:00+09:00,P3025,2019-05-06 22:15:00+09:00,0
