longitude,latitude,routine,start_at,user_id,end_at,weekday
127.3560153,36.3706366,INDOOR,2019-05-01 17:45:00+09:00,P3018,2019-05-01 18:00:00+09:00,2
127.3558507,36.3703616,INDOOR,2019-05-01 18:15:00+09:00,P3018,2019-05-01 18:30:00+09:00,2
127.3560461,36.370556,INDOOR,2019-05-01 18:45:00+09:00,P3018,2019-05-01 19:00:00+09:00,2
127.3560734,36.3706145,INDOOR,2019-05-01 19:30:00+09:00,P3018,2019-05-01 19:45:00+09:00,2
127.3559535,36.3706298,INDOOR,2019-05-01 22:00:00+09:00,P3018,2019-05-01 22:15:00+09:00,2
127.3560693,36.370615,INDOOR,2019-05-01 22:15:00+09:00,P3018,2019-05-01 22:30:00+09:00,2
127.3557953,36.3704247,INDOOR,2019-05-01 22:30:00+09:00,P3018,2019-05-01 22:45:00+09:00,2
127.3560054,36.3706373,INDOOR,2019-05-01 23:00:00+09:00,P3018,2019-05-01 23:15:00+09:00,2
127.3560734,36.3706145,INDOOR,2019-05-01 23:15:00+09:00,P3018,2019-05-01 23:30:00+09:00,2
127.3560103,36.3706387,INDOOR,2019-05-01 23:45:00+09:00,P3018,2019-05-02 00:00:00+09:00,2
127.3560673,36.3706102,INDOOR,2019-05-02 00:15:00+09:00,P3018,2019-05-02 00:30:00+09:00,3
127.3560636,36.3706187,INDOOR,2019-05-02 00:30:00+09:00,P3018,2019-05-02 00:45:00+09:00,3
127.3561178,36.3705987,INDOOR,2019-05-02 10:15:00+09:00,P3018,2019-05-02 10:30:00+09:00,3
127.3626287,36.3704662,CLASS,2019-05-02 10:30:00+09:00,P3018,2019-05-02 10:45:00+09:00,3
127.3603012,36.3741491,STUDY,2019-05-02 12:45:00+09:00,P3018,2019-05-02 13:00:00+09:00,3
127.3626308,36.3732466,CLASS,2019-05-02 14:15:00+09:00,P3018,2019-05-02 14:30:00+09:00,3
127.3561117,36.3705393,INDOOR,2019-05-02 14:30:00+09:00,P3018,2019-05-02 14:45:00+09:00,3
127.3561037,36.3705782,INDOOR,2019-05-02 16:30:00+09:00,P3018,2019-05-02 16:45:00+09:00,3
127.3561042,36.3705849,INDOOR,2019-05-02 17:00:00+09:00,P3018,2019-05-02 17:15:00+09:00,3
127.3560315,36.3706465,INDOOR,2019-05-02 18:45:00+09:00,P3018,2019-05-02 19:00:00+09:00,3
127.3559887,36.3706082,INDOOR,2019-05-02 19:00:00+09:00,P3018,2019-05-02 19:15:00+09:00,3
127.3561261,36.3705268,INDOOR,2019-05-02 19:30:00+09:00,P3018,2019-05-02 19:45:00+09:00,3
127.3560686,36.3706084,INDOOR,2019-05-02 19:45:00+09:00,P3018,2019-05-02 20:00:00+09:00,3
127.3618475,36.3722059,EXERCISE,2019-05-02 23:15:00+09:00,P3018,2019-05-02 23:30:00+09:00,3
127.3602867,36.3742158,STUDY,2019-05-02 23:45:00+09:00,P3018,2019-05-03 00:00:00+09:00,3
127.3560505,36.3706107,INDOOR,2019-05-03 07:15:00+09:00,P3018,2019-05-03 07:30:00+09:00,4
127.3560209,36.370693,INDOOR,2019-05-03 11:00:00+09:00,P3018,2019-05-03 11:15:00+09:00,4
127.3624356,36.3704442,CLASS,2019-05-03 11:30:00+09:00,P3018,2019-05-03 11:45:00+09:00,4
127.3560683,36.37058,INDOOR,2019-05-03 21:15:00+09:00,P3018,2019-05-03 21:30:00+09:00,4
127.3560186,36.3706202,INDOOR,2019-05-03 21:30:00+09:00,P3018,2019-05-03 21:45:00+09:00,4
127.3561171,36.3705268,INDOOR,2019-05-03 21:45:00+09:00,P3018,2019-05-03 22:00:00+09:00,4
127.3572222,36.3717167,INDOOR,2019-05-03 22:00:00+09:00,P3018,2019-05-03 22:15:00+09:00,4
127.3615286,36.3722005,EXERCISE,2019-05-03 23:15:00+09:00,P3018,2019-05-03 23:30:00+09:00,4
127.361546,36.3722047,EXERCISE,2019-05-03 23:30:00+09:00,P3018,2019-05-03 23:45:00+09:00,4
127.3615328,36.3722124,EXERCISE,2019-05-03 23:45:00+09:00,P3018,2019-05-04 00:00:00+09:00,4
127.3616034,36.3721887,EXERCISE,2019-05-04 00:00:00+09:00,P3018,2019-05-04 00:15:00+09:00,5
127.3560148,36.3706289,INDOOR,2019-05-04 09:30:00+09:00,P3018,2019-05-04 09:45:00+09:00,5
127.3560943,36.3705833,INDOOR,2019-05-04 10:00:00+09:00,P3018,2019-05-04 10:15:00+09:00,5
127.3560662,36.3706231,INDOOR,2019-05-06 20:45:00+09:00,P3018,2019-05-06 21:00:00+09:00,0
127.3616376,36.372161,EXERCISE,2019-05-06 21:00:00+09:00,P3018,2019-05-06 21:15:00+09:00,0
127.361649,36.3721676,EXERCISE,2019-05-06 21:15:00+09:00,P3018,2019-05-06 21:30:00+09:00,0
127.361595,36.3721589,EXERCISE,2019-05-06 21:30:00+09:00,P3018,2019-05-06 21:45:00+09:00,0
127.3616748,36.3721687,EXERCISE,2019-05-06 21:45:00+09:00,P3018,2019-05-06 22:00:00+09:00,0
127.3616399,36.3721647,EXERCISE,2019-05-06 22:00:00+09:00,P3018,2019-05-06 22:15:00+09:00,0
127.361595,36.3721589,EXERCISE,2019-05-06 22:15:00+09:00,P3018,2019-05-06 22:30:00+09:00,0
127.3616494,36.3721568,EXERCISE,2019-05-06 22:45:00+09:00,P3018,2019-05-06 23:00:00+09:00,0
127.3617451,36.3721805,EXERCISE,2019-05-06 23:00:00+09:00,P3018,2019-05-06 23:15:00+09:00,0
127.3617043,36.3721712,EXERCISE,2019-05-06 23:15:00+09:00,P3018,2019-05-06 23:30:00+09:00,0
127.3617461,36.3721873,EXERCISE,2019-05-06 23:30:00+09:00,P3018,2019-05-06 23:45:00+09:00,0
127.3560161,36.3708046,INDOOR,2019-05-06 23:45:00+09:00,P3018,2019-05-07 00:00:00+09:00,0
127.3560718,36.3706101,INDOOR,2019-05-07 01:00:00+09:00,P3018,2019-05-07 01:15:00+09:00,1
