longitude,latitude,routine,start_at,user_id,end_at,weekday
127.3546892,36.3621842,INDOOR,2019-05-06 12:00:00+09:00,P3030,2019-05-06 12:15:00+09:00,0
127.3547067,36.3620702,INDOOR,2019-05-06 12:15:00+09:00,P3030,2019-05-06 12:30:00+09:00,0
127.3547282,36.3620646,INDOOR,2019-05-06 12:30:00+09:00,P3030,2019-05-06 12:45:00+09:00,0
127.3547402,36.3622377,INDOOR,2019-05-06 12:45:00+09:00,P3030,2019-05-06 13:00:00+09:00,0
127.3547112,36.3620676,INDOOR,2019-05-06 13:00:00+09:00,P3030,2019-05-06 13:15:00+09:00,0
127.3549546,36.362143,INDOOR,2019-05-06 13:30:00+09:00,P3030,2019-05-06 13:45:00+09:00,0
127.3547003,36.3620817,INDOOR,2019-05-06 13:45:00+09:00,P3030,2019-05-06 14:00:00+09:00,0
127.3546231,36.3621276,INDOOR,2019-05-06 14:00:00+09:00,P3030,2019-05-06 14:15:00+09:00,0
127.3546304,36.362061,INDOOR,2019-05-06 14:15:00+09:00,P3030,2019-05-06 14:30:00+09:00,0
127.362453,36.3648244,CLASS,2019-05-06 14:30:00+09:00,P3030,2019-05-06 14:45:00+09:00,0
127.3617394,36.3664295,CLASS,2019-05-06 15:15:00+09:00,P3030,2019-05-06 15:30:00+09:00,0
127.3616626,36.3664749,CLASS,2019-05-06 15:45:00+09:00,P3030,2019-05-06 16:00:00+09:00,0
127.3617671,36.3664686,CLASS,2019-05-06 16:00:00+09:00,P3030,2019-05-06 16:15:00+09:00,0
127.3615954,36.3664917,CLASS,2019-05-06 16:15:00+09:00,P3030,2019-05-06 16:30:00+09:00,0
127.3617218,36.3664378,CLASS,2019-05-06 16:30:00+09:00,P3030,2019-05-06 16:45:00+09:00,0
127.3616418,36.3664056,CLASS,2019-05-06 17:00:00+09:00,P3030,2019-05-06 17:15:00+09:00,0
127.3616457,36.3663832,CLASS,2019-05-06 17:15:00+09:00,P3030,2019-05-06 17:30:00+09:00,0
127.3615833,36.3663929,CLASS,2019-05-06 17:45:00+09:00,P3030,2019-05-06 18:00:00+09:00,0
127.3546975,36.3620798,INDOOR,2019-05-06 19:30:00+09:00,P3030,2019-05-06 19:45:00+09:00,0
127.3547172,36.3620685,INDOOR,2019-05-06 19:45:00+09:00,P3030,2019-05-06 20:00:00+09:00,0
127.3546758,36.3621402,INDOOR,2019-05-06 20:00:00+09:00,P3030,2019-05-06 20:15:00+09:00,0
127.3559801,36.3625341,INDOOR,2019-05-06 20:15:00+09:00,P3030,2019-05-06 20:30:00+09:00,0
127.3547666,36.3622716,INDOOR,2019-05-06 20:45:00+09:00,P3030,2019-05-06 21:00:00+09:00,0
127.3617963,36.3664361,CLASS,2019-05-06 21:00:00+09:00,P3030,2019-05-06 21:15:00+09:00,0
127.3616256,36.3664714,CLASS,2019-05-06 21:15:00+09:00,P3030,2019-05-06 21:30:00+09:00,0
127.3617368,36.3664406,CLASS,2019-05-06 22:00:00+09:00,P3030,2019-05-06 22:15:00+09:00,0
