longitude,latitude,routine,start_at,user_id,end_at,weekday
127.3627926,36.3691827,STUDY,2019-05-01 06:45:00+09:00,P3028,2019-05-01 07:00:00+09:00,2
127.3627972,36.369169,STUDY,2019-05-01 08:00:00+09:00,P3028,2019-05-01 08:15:00+09:00,2
127.3627975,36.3691057,STUDY,2019-05-01 08:45:00+09:00,P3028,2019-05-01 09:00:00+09:00,2
127.363503,36.3702877,CLASS,2019-05-01 09:00:00+09:00,P3028,2019-05-01 09:15:00+09:00,2
127.3634913,36.370327,CLASS,2019-05-01 09:15:00+09:00,P3028,2019-05-01 09:30:00+09:00,2
127.3635086,36.3703405,CLASS,2019-05-01 09:45:00+09:00,P3028,2019-05-01 10:00:00+09:00,2
127.3634694,36.3701877,CLASS,2019-05-01 10:45:00+09:00,P3028,2019-05-01 11:00:00+09:00,2
127.3577346,36.3737473,INDOOR,2019-05-01 12:15:00+09:00,P3028,2019-05-01 12:30:00+09:00,2
127.3577435,36.3737504,INDOOR,2019-05-01 12:30:00+09:00,P3028,2019-05-01 12:45:00+09:00,2
127.3577146,36.3737577,INDOOR,2019-05-01 12:45:00+09:00,P3028,2019-05-01 13:00:00+09:00,2
127.362369,36.3703322,CLASS,2019-05-01 13:00:00+09:00,P3028,2019-05-01 13:15:00+09:00,2
127.357378,36.3737005,INDOOR,2019-05-01 13:30:00+09:00,P3028,2019-05-01 13:45:00+09:00,2
127.3577214,36.3737585,INDOOR,2019-05-01 13:45:00+09:00,P3028,2019-05-01 14:00:00+09:00,2
127.3623362,36.3703865,CLASS,2019-05-01 14:15:00+09:00,P3028,2019-05-01 14:30:00+09:00,2
127.3623303,36.3703932,CLASS,2019-05-01 14:30:00+09:00,P3028,2019-05-01 14:45:00+09:00,2
127.3626241,36.3704084,CLASS,2019-05-01 14:45:00+09:00,P3028,2019-05-01 15:00:00+09:00,2
127.3626847,36.370382,CLASS,2019-05-01 15:00:00+09:00,P3028,2019-05-01 15:15:00+09:00,2
127.3625353,36.3703036,CLASS,2019-05-01 15:15:00+09:00,P3028,2019-05-01 15:30:00+09:00,2
127.362284,36.3704034,CLASS,2019-05-01 15:30:00+09:00,P3028,2019-05-01 15:45:00+09:00,2
127.3621163,36.3702185,CLASS,2019-05-01 15:45:00+09:00,P3028,2019-05-01 16:00:00+09:00,2
127.3577651,36.373758,INDOOR,2019-05-01 19:30:00+09:00,P3028,2019-05-01 19:45:00+09:00,2
127.3584942,36.373524,INDOOR,2019-05-01 19:45:00+09:00,P3028,2019-05-01 20:00:00+09:00,2
127.3605435,36.3733349,INDOOR,2019-05-01 21:45:00+09:00,P3028,2019-05-01 22:00:00+09:00,2
127.3598354,36.3742774,MEAL,2019-05-01 22:00:00+09:00,P3028,2019-05-01 22:15:00+09:00,2
127.3606327,36.3730469,INDOOR,2019-05-01 22:15:00+09:00,P3028,2019-05-01 22:30:00+09:00,2
127.3606354,36.3730409,INDOOR,2019-05-01 22:45:00+09:00,P3028,2019-05-01 23:00:00+09:00,2
127.36064,36.3730388,INDOOR,2019-05-01 23:15:00+09:00,P3028,2019-05-01 23:30:00+09:00,2
127.3606376,36.3730458,INDOOR,2019-05-01 23:45:00+09:00,P3028,2019-05-02 00:00:00+09:00,2
127.3606194,36.3731643,INDOOR,2019-05-02 00:00:00+09:00,P3028,2019-05-02 00:15:00+09:00,3
127.3606452,36.3730515,INDOOR,2019-05-02 00:45:00+09:00,P3028,2019-05-02 01:00:00+09:00,3
127.3583985,36.3732727,INDOOR,2019-05-02 01:00:00+09:00,P3028,2019-05-02 01:15:00+09:00,3
127.360554,36.3731612,INDOOR,2019-05-02 01:45:00+09:00,P3028,2019-05-02 02:00:00+09:00,3
127.3627438,36.3692366,STUDY,2019-05-02 05:15:00+09:00,P3028,2019-05-02 05:30:00+09:00,3
127.3627329,36.3692413,STUDY,2019-05-02 05:30:00+09:00,P3028,2019-05-02 05:45:00+09:00,3
127.3627351,36.3692513,STUDY,2019-05-02 08:45:00+09:00,P3028,2019-05-02 09:00:00+09:00,3
127.3624713,36.3702523,CLASS,2019-05-02 09:00:00+09:00,P3028,2019-05-02 09:15:00+09:00,3
127.3624532,36.3702848,CLASS,2019-05-02 10:15:00+09:00,P3028,2019-05-02 10:30:00+09:00,3
127.3576937,36.3737924,INDOOR,2019-05-02 10:30:00+09:00,P3028,2019-05-02 10:45:00+09:00,3
127.3574743,36.3738324,INDOOR,2019-05-02 12:45:00+09:00,P3028,2019-05-02 13:00:00+09:00,3
127.3577203,36.3737734,INDOOR,2019-05-02 15:15:00+09:00,P3028,2019-05-02 15:30:00+09:00,3
127.3577205,36.3737815,INDOOR,2019-05-02 15:45:00+09:00,P3028,2019-05-02 16:00:00+09:00,3
127.3577198,36.3737816,INDOOR,2019-05-02 16:00:00+09:00,P3028,2019-05-02 16:15:00+09:00,3
127.3575975,36.373832,INDOOR,2019-05-02 16:15:00+09:00,P3028,2019-05-02 16:30:00+09:00,3
127.3606437,36.373022,INDOOR,2019-05-02 16:30:00+09:00,P3028,2019-05-02 16:45:00+09:00,3
127.360566,36.3732305,INDOOR,2019-05-02 16:45:00+09:00,P3028,2019-05-02 17:00:00+09:00,3
127.3606045,36.3731554,INDOOR,2019-05-02 17:00:00+09:00,P3028,2019-05-02 17:15:00+09:00,3
127.3606351,36.3730322,INDOOR,2019-05-02 17:15:00+09:00,P3028,2019-05-02 17:30:00+09:00,3
127.3606377,36.3730325,INDOOR,2019-05-02 17:45:00+09:00,P3028,2019-05-02 18:00:00+09:00,3
127.3606433,36.3730227,INDOOR,2019-05-02 18:00:00+09:00,P3028,2019-05-02 18:15:00+09:00,3
127.3592269,36.3734789,INDOOR,2019-05-02 18:15:00+09:00,P3028,2019-05-02 18:30:00+09:00,3
127.3572778,36.37348,INDOOR,2019-05-02 18:30:00+09:00,P3028,2019-05-02 18:45:00+09:00,3
127.3577738,36.3736725,INDOOR,2019-05-02 21:45:00+09:00,P3028,2019-05-02 22:00:00+09:00,3
127.3600972,36.3733978,INDOOR,2019-05-02 22:00:00+09:00,P3028,2019-05-02 22:15:00+09:00,3
127.3601462,36.3733406,INDOOR,2019-05-02 22:15:00+09:00,P3028,2019-05-02 22:30:00+09:00,3
127.360136,36.3735006,INDOOR,2019-05-02 22:30:00+09:00,P3028,2019-05-02 22:45:00+09:00,3
127.359923,36.3741972,MEAL,2019-05-03 00:00:00+09:00,P3028,2019-05-03 00:15:00+09:00,4
127.3606698,36.3730631,INDOOR,2019-05-03 01:45:00+09:00,P3028,2019-05-03 02:00:00+09:00,4
127.3606249,36.3729818,INDOOR,2019-05-03 09:00:00+09:00,P3028,2019-05-03 09:15:00+09:00,4
127.3606405,36.3729837,INDOOR,2019-05-03 09:30:00+09:00,P3028,2019-05-03 09:45:00+09:00,4
127.3606439,36.3730558,INDOOR,2019-05-03 09:45:00+09:00,P3028,2019-05-03 10:00:00+09:00,4
127.362558,36.3705255,CLASS,2019-05-03 10:30:00+09:00,P3028,2019-05-03 10:45:00+09:00,4
127.3599737,36.3733896,INDOOR,2019-05-03 10:45:00+09:00,P3028,2019-05-03 11:00:00+09:00,4
127.3590891,36.3733676,INDOOR,2019-05-03 11:15:00+09:00,P3028,2019-05-03 11:30:00+09:00,4
127.3628049,36.3691045,STUDY,2019-05-03 12:45:00+09:00,P3028,2019-05-03 13:00:00+09:00,4
127.3605749,36.3729652,INDOOR,2019-05-03 13:00:00+09:00,P3028,2019-05-03 13:15:00+09:00,4
127.3577205,36.3737589,INDOOR,2019-05-03 13:30:00+09:00,P3028,2019-05-03 13:45:00+09:00,4
127.35778,36.3737448,INDOOR,2019-05-03 14:30:00+09:00,P3028,2019-05-03 14:45:00+09:00,4
127.3573442,36.3736571,INDOOR,2019-05-03 14:45:00+09:00,P3028,2019-05-03 15:00:00+09:00,4
127.3577212,36.3737792,INDOOR,2019-05-03 15:00:00+09:00,P3028,2019-05-03 15:15:00+09:00,4
127.3576377,36.3738185,INDOOR,2019-05-03 15:15:00+09:00,P3028,2019-05-03 15:30:00+09:00,4
127.3601738,36.3733169,INDOOR,2019-05-03 15:30:00+09:00,P3028,2019-05-03 15:45:00+09:00,4
127.3600961,36.3733173,INDOOR,2019-05-03 15:45:00+09:00,P3028,2019-05-03 16:00:00+09:00,4
127.3601601,36.3733265,INDOOR,2019-05-03 16:00:00+09:00,P3028,2019-05-03 16:15:00+09:00,4
127.3600863,36.3733052,INDOOR,2019-05-03 17:00:00+09:00,P3028,2019-05-03 17:15:00+09:00,4
127.3601525,36.3733336,INDOOR,2019-05-03 17:30:00+09:00,P3028,2019-05-03 17:45:00+09:00,4
127.3605258,36.3735383,INDOOR,2019-05-03 17:45:00+09:00,P3028,2019-05-03 18:00:00+09:00,4
127.3601423,36.3732818,INDOOR,2019-05-03 18:00:00+09:00,P3028,2019-05-03 18:15:00+09:00,4
127.360211,36.373362,INDOOR,2019-05-03 18:15:00+09:00,P3028,2019-05-03 18:30:00+09:00,4
127.3601479,36.3733436,INDOOR,2019-05-03 18:30:00+09:00,P3028,2019-05-03 18:45:00+09:00,4
127.3602098,36.3733424,INDOOR,2019-05-03 18:45:00+09:00,P3028,2019-05-03 19:00:00+09:00,4
127.3601477,36.3733318,INDOOR,2019-05-03 19:15:00+09:00,P3028,2019-05-03 19:30:00+09:00,4
127.3577319,36.3735913,INDOOR,2019-05-03 19:30:00+09:00,P3028,2019-05-03 19:45:00+09:00,4
127.362794,36.3691816,STUDY,2019-05-04 03:15:00+09:00,P3028,2019-05-04 03:30:00+09:00,5
127.3629046,36.3689917,STUDY,2019-05-04 06:15:00+09:00,P3028,2019-05-04 06:30:00+09:00,5
127.3627916,36.3691159,STUDY,2019-05-04 11:45:00+09:00,P3028,2019-05-04 12:00:00+09:00,5
127.3627733,36.36918,STUDY,2019-05-04 15:00:00+09:00,P3028,2019-05-04 15:15:00+09:00,5
127.3599545,36.3742054,MEAL,2019-05-04 15:45:00+09:00,P3028,2019-05-04 16:00:00+09:00,5
127.3575968,36.373833,INDOOR,2019-05-04 16:00:00+09:00,P3028,2019-05-04 16:15:00+09:00,5
127.3577396,36.3737154,INDOOR,2019-05-04 17:00:00+09:00,P3028,2019-05-04 17:15:00+09:00,5
127.3577221,36.3737699,INDOOR,2019-05-04 17:15:00+09:00,P3028,2019-05-04 17:30:00+09:00,5
127.3576722,36.373745,INDOOR,2019-05-04 17:30:00+09:00,P3028,2019-05-04 17:45:00+09:00,5
127.3577221,36.3737806,INDOOR,2019-05-04 18:00:00+09:00,P3028,2019-05-04 18:15:00+09:00,5
127.357723,36.3737603,INDOOR,2019-05-04 18:15:00+09:00,P3028,2019-05-04 18:30:00+09:00,5
127.3577033,36.3738164,INDOOR,2019-05-04 18:30:00+09:00,P3028,2019-05-04 18:45:00+09:00,5
127.3577315,36.3737655,INDOOR,2019-05-04 18:45:00+09:00,P3028,2019-05-04 19:00:00+09:00,5
127.3576687,36.3738007,INDOOR,2019-05-04 19:00:00+09:00,P3028,2019-05-04 19:15:00+09:00,5
127.3576804,36.3738041,INDOOR,2019-05-04 19:15:00+09:00,P3028,2019-05-04 19:30:00+09:00,5
127.3628047,36.3692323,STUDY,2019-05-05 02:00:00+09:00,P3028,2019-05-05 02:15:00+09:00,6
127.3626791,36.3691818,STUDY,2019-05-05 02:45:00+09:00,P3028,2019-05-05 03:00:00+09:00,6
127.3627898,36.3691605,STUDY,2019-05-05 03:00:00+09:00,P3028,2019-05-05 03:15:00+09:00,6
127.3627777,36.3692093,STUDY,2019-05-05 04:15:00+09:00,P3028,2019-05-05 04:30:00+09:00,6
127.3628412,36.369221,STUDY,2019-05-05 04:30:00+09:00,P3028,2019-05-05 04:45:00+09:00,6
127.3628054,36.3691817,STUDY,2019-05-05 04:45:00+09:00,P3028,2019-05-05 05:00:00+09:00,6
127.3628315,36.3692026,STUDY,2019-05-05 05:45:00+09:00,P3028,2019-05-05 06:00:00+09:00,6
127.3628014,36.3691582,STUDY,2019-05-05 08:00:00+09:00,P3028,2019-05-05 08:15:00+09:00,6
127.3627878,36.3692028,STUDY,2019-05-05 08:30:00+09:00,P3028,2019-05-05 08:45:00+09:00,6
127.3628004,36.3691881,STUDY,2019-05-05 08:45:00+09:00,P3028,2019-05-05 09:00:00+09:00,6
127.3627929,36.3691853,STUDY,2019-05-05 09:00:00+09:00,P3028,2019-05-05 09:15:00+09:00,6
127.3628047,36.369243,STUDY,2019-05-05 10:30:00+09:00,P3028,2019-05-05 10:45:00+09:00,6
127.3627926,36.3691094,STUDY,2019-05-05 10:45:00+09:00,P3028,2019-05-05 11:00:00+09:00,6
127.3628992,36.3690258,STUDY,2019-05-05 11:00:00+09:00,P3028,2019-05-05 11:15:00+09:00,6
127.3570872,36.3736635,INDOOR,2019-05-05 11:15:00+09:00,P3028,2019-05-05 11:30:00+09:00,6
127.3577097,36.3738163,INDOOR,2019-05-05 11:30:00+09:00,P3028,2019-05-05 11:45:00+09:00,6
127.3577217,36.3737704,INDOOR,2019-05-05 11:45:00+09:00,P3028,2019-05-05 12:00:00+09:00,6
127.3576521,36.3738204,INDOOR,2019-05-05 12:00:00+09:00,P3028,2019-05-05 12:15:00+09:00,6
127.3576694,36.3738093,INDOOR,2019-05-05 12:15:00+09:00,P3028,2019-05-05 12:30:00+09:00,6
127.3577196,36.3737795,INDOOR,2019-05-05 12:30:00+09:00,P3028,2019-05-05 12:45:00+09:00,6
127.3577765,36.3737419,INDOOR,2019-05-05 12:45:00+09:00,P3028,2019-05-05 13:00:00+09:00,6
127.3577664,36.3738121,INDOOR,2019-05-05 13:00:00+09:00,P3028,2019-05-05 13:15:00+09:00,6
127.3567916,36.3736583,INDOOR,2019-05-05 13:15:00+09:00,P3028,2019-05-05 13:30:00+09:00,6
127.3575928,36.3737729,INDOOR,2019-05-05 15:30:00+09:00,P3028,2019-05-05 15:45:00+09:00,6
127.3577237,36.3738182,INDOOR,2019-05-05 16:00:00+09:00,P3028,2019-05-05 16:15:00+09:00,6
127.3576968,36.3738128,INDOOR,2019-05-05 17:00:00+09:00,P3028,2019-05-05 17:15:00+09:00,6
127.3575565,36.3737734,INDOOR,2019-05-05 17:15:00+09:00,P3028,2019-05-05 17:30:00+09:00,6
127.357548,36.3736517,INDOOR,2019-05-05 17:30:00+09:00,P3028,2019-05-05 17:45:00+09:00,6
127.3606428,36.3730259,INDOOR,2019-05-05 17:45:00+09:00,P3028,2019-05-05 18:00:00+09:00,6
127.3606424,36.3730421,INDOOR,2019-05-05 18:15:00+09:00,P3028,2019-05-05 18:30:00+09:00,6
127.360583,36.3731641,INDOOR,2019-05-05 18:45:00+09:00,P3028,2019-05-05 19:00:00+09:00,6
127.3606033,36.3729957,INDOOR,2019-05-05 21:15:00+09:00,P3028,2019-05-05 21:30:00+09:00,6
127.3606401,36.3730497,INDOOR,2019-05-05 21:30:00+09:00,P3028,2019-05-05 21:45:00+09:00,6
127.3606502,36.3729673,INDOOR,2019-05-05 22:00:00+09:00,P3028,2019-05-05 22:15:00+09:00,6
127.3606323,36.372961,INDOOR,2019-05-05 22:30:00+09:00,P3028,2019-05-05 22:45:00+09:00,6
127.3608428,36.3729124,INDOOR,2019-05-05 22:45:00+09:00,P3028,2019-05-05 23:00:00+09:00,6
127.3607771,36.3728261,INDOOR,2019-05-05 23:00:00+09:00,P3028,2019-05-05 23:15:00+09:00,6
127.3627549,36.369246,STUDY,2019-05-06 00:00:00+09:00,P3028,2019-05-06 00:15:00+09:00,0
127.3627676,36.3691712,STUDY,2019-05-06 01:15:00+09:00,P3028,2019-05-06 01:30:00+09:00,0
127.362763,36.3691942,STUDY,2019-05-06 01:30:00+09:00,P3028,2019-05-06 01:45:00+09:00,0
127.3629377,36.3690073,STUDY,2019-05-06 01:45:00+09:00,P3028,2019-05-06 02:00:00+09:00,0
127.3627492,36.3692542,STUDY,2019-05-06 02:30:00+09:00,P3028,2019-05-06 02:45:00+09:00,0
127.3627744,36.3691353,STUDY,2019-05-06 11:00:00+09:00,P3028,2019-05-06 11:15:00+09:00,0
127.362773,36.3691376,STUDY,2019-05-06 14:45:00+09:00,P3028,2019-05-06 15:00:00+09:00,0
127.3577126,36.3737741,INDOOR,2019-05-06 16:45:00+09:00,P3028,2019-05-06 17:00:00+09:00,0
127.3575645,36.3738312,INDOOR,2019-05-06 18:45:00+09:00,P3028,2019-05-06 19:00:00+09:00,0
127.3574308,36.3737517,INDOOR,2019-05-06 19:00:00+09:00,P3028,2019-05-06 19:15:00+09:00,0
127.3577628,36.3737333,INDOOR,2019-05-06 19:15:00+09:00,P3028,2019-05-06 19:30:00+09:00,0
127.360557,36.3732717,INDOOR,2019-05-06 19:30:00+09:00,P3028,2019-05-06 19:45:00+09:00,0
127.3627339,36.3692603,STUDY,2019-05-06 19:45:00+09:00,P3028,2019-05-06 20:00:00+09:00,0
127.3627055,36.3693248,STUDY,2019-05-06 20:30:00+09:00,P3028,2019-05-06 20:45:00+09:00,0
127.3627435,36.3692823,STUDY,2019-05-06 22:30:00+09:00,P3028,2019-05-06 22:45:00+09:00,0
